survey_date,block,row,col,pop,mf,rep,height,longest_leaf
2023-07-17,F1,16,A,WL1,2,2,NA,NA
2023-07-17,F1,16,B,FR,2,4,NA,NA
2023-07-17,F1,17,A,WL1,6,22,NA,NA
2023-07-17,F1,17,B,BH,2,10,NA,NA
2023-07-17,F1,18,A,WL1,5,8,NA,NA
2023-07-17,F1,18,B,WL1,1,22,NA,NA
2023-07-17,F1,19,A,WL2,5,11,NA,NA
2023-07-17,F1,19,B,WL2,1,1,NA,NA
2023-07-17,F1,20,A,LV3,7,2,NA,NA
2023-07-17,F1,20,B,CC,2,4,NA,NA
2023-07-17,F1,21,A,CC,4,13,NA,NA
2023-07-17,F1,21,B,LV3,5,12,NA,NA
2023-07-17,F2,22,A,WL1,7,18,NA,NA
2023-07-17,F2,23,A,WL1,2,3,NA,NA
2023-07-17,F2,23,B,CP3,7,1,NA,NA
2023-07-17,F2,24,A,TM2,3,13,NA,NA
2023-07-17,F2,24,B,LVTR1,5,13,NA,NA
2023-07-17,F2,25,A,YO8,1,10,NA,NA
2023-07-17,F2,25,B,WL1,6,7,NA,NA
2023-07-17,F2,26,A,SQ1,1,13,NA,NA
2023-07-17,F2,26,B,WR,1,11,NA,NA
2023-07-17,F2,27,A,BH,7,7,NA,NA
2023-07-17,F2,27,B,WL2,3,13,8.3,3.2
2023-07-17,F2,28,A,BH,5,2,NA,NA
2023-07-17,F2,28,B,WL1,6,23,NA,NA
2023-07-17,F2,29,A,FR,8,1,NA,NA
2023-07-17,F2,29,B,BH,4,5,34.3,6.2
2023-07-17,F2,30,A,YO7,4,4,NA,NA
2023-07-17,F2,30,B,WL1,7,28,NA,NA
2023-07-17,F2,31,A,CC,7,8,NA,NA
2023-07-17,F2,31,B,SC,6,1,NA,NA
2023-07-17,F2,32,A,DPR,6,2,NA,NA
2023-07-17,F2,32,B,LV3,5,1,NA,NA
2023-07-17,F2,33,A,IH,1,12,NA,NA
2023-07-17,F2,33,B,WL1,4,3,NA,NA
2023-07-17,F2,34,A,IH,4,13,NA,NA
2023-07-17,F2,34,B,YO7,5,5,NA,NA
2023-07-17,F2,35,A,LV3,7,3,NA,NA
2023-07-17,F2,35,B,WL1,1,23,NA,NA
2023-07-17,F2,36,A,FR,2,12,NA,NA
2023-07-17,F2,36,B,CP2,3,5,NA,NA
2023-07-17,F2,37,A,LV3,4,13,NA,NA
2023-07-17,F2,37,B,SQ1,7,14,NA,NA
2023-07-17,F2,38,A,CP2,6,4,NA,NA
2023-07-17,F2,38,B,SC,4,1,NA,NA
2023-07-17,F2,39,A,TM2,3,2,NA,NA
2023-07-17,F2,39,B,SC,5,1,NA,NA
2023-07-17,F2,40,A,BH,3,8,NA,NA
2023-07-17,F2,40,B,BH,5,12,76.3,8.8
2023-07-17,F2,41,A,DPR,2,4,NA,NA
2023-07-17,F1,3,C,BH,5,16,NA,NA
2023-07-17,F1,3,D,SQ1,2,8,NA,NA
2023-07-17,F1,4,C,TM2,5,7,NA,NA
2023-07-17,F1,4,D,LV3,6,9,NA,NA
2023-07-17,F1,5,C,BH,5,26,NA,NA
2023-07-17,F1,5,D,YO4,1,13,NA,NA
2023-07-17,F1,6,C,DPR,6,9,NA,NA
2023-07-17,F1,6,D,LV3,4,9,NA,NA
2023-07-17,F1,7,C,IH,1,10,NA,NA
2023-07-17,F1,7,D,BH,7,6,NA,NA
2023-07-17,F1,8,C,WL1,6,6,NA,NA
2023-07-17,F1,8,D,WL1,2,16,NA,NA
2023-07-17,F1,9,C,SC,2,13,NA,NA
2023-07-17,F1,9,D,TM2,5,13,NA,NA
2023-07-17,F1,10,C,YO7,3,1,NA,NA
2023-07-17,F1,10,D,CP3,2,3,NA,NA
2023-07-17,F1,11,C,WR,2,8,NA,NA
2023-07-17,F1,11,D,IH,4,2,NA,NA
2023-07-17,F1,12,C,SQ1,7,5,NA,NA
2023-07-17,F1,12,D,FR,4,7,NA,NA
2023-07-17,F1,13,C,BH,3,7,NA,NA
2023-07-17,F1,13,D,FR,7,10,NA,NA
2023-07-17,F1,14,C,YO11,3,3,NA,NA
2023-07-17,F1,14,D,YO7,7,13,NA,NA
2023-07-17,F1,15,C,BH,4,4,NA,NA
2023-07-17,F1,15,D,IH,7,4,NA,NA
2023-07-17,F1,16,C,LV3,2,5,NA,NA
2023-07-17,F1,16,D,SQ2,7,6,NA,NA
2023-07-17,F1,17,C,WL1,4,12,NA,NA
2023-07-17,F1,17,D,CC,3,13,NA,NA
2023-07-17,F1,18,C,CP2,1,4,NA,NA
2023-07-17,F1,18,D,SC,4,13,NA,NA
2023-07-17,F1,19,C,WL1,7,3,NA,NA
2023-07-17,F1,19,D,LVTR1,1,10,NA,NA
2023-07-17,F1,20,C,BH,5,11,NA,NA
2023-07-17,F1,20,D,BH,5,1,NA,NA
2023-07-17,F1,21,D,WL1,7,13,NA,NA
2023-07-17,F2,23,C,IH,4,21,NA,NA
2023-07-17,F2,23,D,WL1,4,13,NA,NA
2023-07-17,F2,24,C,CC,1,6,NA,NA
2023-07-17,F2,24,D,WL2,4,3,NA,NA
2023-07-17,F2,25,C,BH,7,20,NA,NA
2023-07-17,F2,25,D,FR,1,10,NA,NA
2023-07-17,F2,26,C,WL1,3,2,NA,NA
2023-07-17,F2,26,D,SQ1,7,6,NA,NA
2023-07-17,F2,27,C,WL1,2,13,NA,NA
2023-07-17,F2,27,D,SQ1,3,4,NA,NA
2023-07-17,F2,28,C,LV3,1,9,NA,NA
2023-07-17,F2,28,D,YO4,4,4,NA,NA
2023-07-17,F2,29,C,SQ1,1,1,NA,NA
2023-07-17,F2,29,D,CC,4,8,NA,NA
2023-07-17,F2,30,C,IH,4,3,NA,NA
2023-07-17,F2,30,D,WL1,1,6,NA,NA
2023-07-17,F2,31,C,BH,6,10,NA,NA
2023-07-17,F2,31,D,YO11,6,7,NA,NA
2023-07-17,F2,32,C,WL1,7,4,NA,NA
2023-07-17,F2,32,D,WL1,2,17,NA,NA
2023-07-17,F2,33,C,BH,5,17,NA,NA
2023-07-17,F2,33,D,BH,2,11,NA,NA
2023-07-17,F2,34,C,SQ2,6,6,NA,NA
2023-07-17,F2,34,D,CC,3,12,NA,NA
2023-07-17,F2,35,C,BH,5,27,NA,NA
2023-07-17,F2,35,D,BH,2,1,68.8,7.7
2023-07-17,F2,36,C,LV3,8,5,NA,NA
2023-07-17,F2,36,D,CC,7,1,NA,NA
2023-07-17,F2,37,C,LV3,3,2,NA,NA
2023-07-17,F2,37,D,LV3,5,13,NA,NA
2023-07-17,F2,38,C,SQ2,5,5,NA,NA
2023-07-17,F2,38,D,SQ3,3,2,NA,NA
2023-07-17,F2,39,C,CP2,4,6,NA,NA
2023-07-17,F2,39,D,IH,7,5,NA,NA
2023-07-17,F2,40,C,DPR,7,4,NA,NA
2023-07-17,F2,40,D,TM2,1,4,NA,NA
2023-07-17,F2,41,C,FR,5,13,NA,NA
2023-07-17,F2,41,D,CP2,9,3,NA,NA
2023-07-17,H1,3,A,BH,7,8,NA,NA
2023-07-17,H1,3,B,SQ2,1,10,NA,NA
2023-07-17,H1,4,A,YO7,2,9,NA,NA
2023-07-17,H1,4,B,BH,2,12,NA,NA
2023-07-17,H1,5,A,SQ1,7,15,NA,NA
2023-07-17,H1,5,B,SC,4,2,NA,NA
2023-07-17,H1,6,A,WL1,6,24,NA,NA
2023-07-17,H1,6,B,LV3,5,2,NA,NA
2023-07-17,H1,7,A,WR,2,7,NA,NA
2023-07-17,H1,7,B,SQ1,1,2,NA,NA
2023-07-17,H1,8,A,LV3,4,2,NA,NA
2023-07-17,H1,8,B,BH,3,9,83.7,7.4
2023-07-17,H1,9,A,WL1,6,8,NA,NA
2023-07-17,H1,9,B,LV3,7,5,NA,NA
2023-07-17,H1,10,A,WL2,4,4,NA,NA
2023-07-17,H1,10,B,WL1,1,24,NA,NA
2023-07-17,H1,11,A,WL1,2,4,NA,NA
2023-07-17,H1,11,B,CC,7,2,NA,NA
2023-07-17,H1,12,A,YO8,3,5,NA,NA
2023-07-17,H1,12,B,FR,2,8,NA,NA
2023-07-17,H1,13,A,LVTR1,3,10,NA,NA
2023-07-17,H1,13,B,CP2,3,3,NA,NA
2023-07-17,H1,14,A,BH,5,3,NA,NA
2023-07-17,H1,14,B,WL1,5,11,NA,NA
2023-07-17,H1,15,A,CP2,8,1,NA,NA
2023-07-17,H1,15,B,CC,3,3,NA,NA
2023-07-17,H1,16,A,CC,4,10,NA,NA
2023-07-17,H1,16,B,CC,6,6,NA,NA
2023-07-17,H1,17,A,BH,4,6,NA,NA
2023-07-17,H1,17,B,DPR,5,2,NA,NA
2023-07-17,H1,18,A,FR,1,11,NA,NA
2023-07-17,H1,18,B,BH,5,18,NA,NA
2023-07-17,H1,19,A,TM2,5,1,NA,NA
2023-07-17,H1,19,B,SQ1,7,7,NA,NA
2023-07-17,H1,20,A,FR,6,3,NA,NA
2023-07-17,H1,20,B,IH,1,9,NA,NA
2023-07-17,H2,21,A,CC,3,5,NA,NA
2023-07-17,H2,22,A,SQ2,8,3,NA,NA
2023-07-17,H2,22,B,IH,1,11,NA,NA
2023-07-17,H2,23,A,YO7,2,3,NA,NA
2023-07-17,H2,23,B,WL1,1,15,NA,NA
2023-07-17,H2,24,A,WR,1,1,NA,NA
2023-07-17,H2,24,B,BH,5,29,70.3,3.7
2023-07-17,H2,25,A,IH,4,5,NA,NA
2023-07-17,H2,25,B,WL1,7,20,NA,NA
2023-07-17,H2,26,A,DPR,4,13,NA,NA
2023-07-17,H2,26,B,LV3,1,14,NA,NA
2023-07-17,H2,27,A,BH,5,4,NA,NA
2023-07-17,H2,27,B,SQ1,4,2,NA,NA
2023-07-17,H2,28,A,WL1,1,8,NA,NA
2023-07-17,H2,28,B,SC,5,4,NA,NA
2023-07-17,H2,29,A,IH,7,14,16.4,3.5
2023-07-17,H2,29,B,BH,5,19,NA,NA
2023-07-17,H2,30,A,WL1,2,5,NA,NA
2023-07-17,H2,30,B,WL1,1,25,NA,NA
2023-07-17,H2,31,A,SQ1,7,8,NA,NA
2023-07-17,H2,31,B,YO8,3,6,NA,NA
2023-07-17,H2,32,A,YO11,2,3,NA,NA
2023-07-17,H2,32,B,SQ2,1,13,NA,NA
2023-07-17,H2,33,A,BH,3,10,NA,NA
2023-07-17,H2,33,B,BH,4,7,22.9,4.3
2023-07-17,H2,34,A,SC,4,3,NA,NA
2023-07-17,H2,34,B,CC,4,7,NA,NA
2023-07-17,H2,35,A,TM2,5,5,NA,NA
2023-07-17,H2,35,B,CC,6,5,NA,NA
2023-07-17,H2,36,A,LV3,1,1,NA,NA
2023-07-17,H2,36,B,TM2,3,1,NA,NA
2023-07-17,H2,37,A,LV3,6,4,NA,NA
2023-07-17,H2,37,B,FR,6,7,NA,NA
2023-07-17,H2,38,A,CP3,5,9,NA,NA
2023-07-17,H2,38,B,FR,3,5,NA,NA
2023-07-17,H2,39,A,BH,7,9,NA,NA
2023-07-17,H2,39,B,BH,6,2,NA,NA
2023-07-17,H1,3,C,WL1,1,14,NA,NA
2023-07-17,H1,3,D,IH,4,4,NA,NA
2023-07-17,H1,4,C,SC,6,2,NA,NA
2023-07-17,H1,4,D,WL2,3,7,NA,NA
2023-07-17,H1,5,C,BH,5,28,NA,NA
2023-07-17,H1,5,D,SQ2,6,7,NA,NA
2023-07-17,H1,6,C,TM2,1,5,NA,NA
2023-07-17,H1,6,D,LV3,4,1,NA,NA
2023-07-17,H1,7,C,DPR,2,10,NA,NA
2023-07-17,H1,7,D,CP3,9,1,NA,NA
2023-07-17,H1,8,C,SQ1,6,7,NA,NA
2023-07-17,H1,8,D,YO11,5,13,NA,NA
2023-07-17,H1,9,C,IH,4,22,NA,NA
2023-07-17,H1,9,D,CC,2,2,NA,NA
2023-07-17,H1,10,C,BH,6,11,NA,NA
2023-07-17,H1,10,D,WL1,7,5,NA,NA
2023-07-17,H1,11,C,WL1,1,7,NA,NA
2023-07-17,H1,11,D,WL1,4,4,NA,NA
2023-07-17,H1,12,C,SQ1,2,5,NA,NA
2023-07-17,H1,12,D,SQ3,7,7,NA,NA
2023-07-17,H1,13,C,WL1,6,14,NA,NA
2023-07-17,H1,13,D,YO7,8,2,NA,NA
2023-07-17,H1,14,C,LV3,8,2,NA,NA
2023-07-17,H1,14,D,SC,5,3,22.6,4.4
2023-07-17,H1,15,C,CP2,3,10,27.3,1.8
2023-07-17,H1,15,D,BH,5,13,NA,NA
2023-07-17,H1,16,C,CP2,10,2,NA,NA
2023-07-17,H1,16,D,IH,7,6,NA,NA
2023-07-17,H1,17,C,BH,2,2,NA,NA
2023-07-17,H1,17,D,TM2,2,13,NA,NA
2023-07-17,H1,18,C,LV3,1,10,NA,NA
2023-07-17,H1,18,D,WL1,7,19,NA,NA
2023-07-17,H1,19,C,BH,7,21,NA,NA
2023-07-17,H1,19,D,LV1,4,5,NA,NA
2023-07-17,H2,21,D,WL1,6,25,NA,NA
2023-07-17,H2,22,C,LV3,2,2,NA,NA
2023-07-17,H2,22,D,BH,2,3,NA,NA
2023-07-17,H2,23,C,BH,7,22,NA,NA
2023-07-17,H2,23,D,WL1,6,9,NA,NA
2023-07-17,H2,24,C,LV3,8,6,NA,NA
2023-07-17,H2,24,D,YO8,7,9,NA,NA
2023-07-17,H2,25,C,DPR,2,6,NA,NA
2023-07-17,H2,25,D,WL2,4,5,NA,NA
2023-07-17,H2,26,C,WL1,4,5,NA,NA
2023-07-17,H2,26,D,SQ2,6,8,NA,NA
2023-07-17,H2,27,C,LV3,1,11,NA,NA
2023-07-17,H2,27,D,BH,6,12,NA,NA
2023-07-17,H2,28,C,WL1,3,1,NA,NA
2023-07-17,H2,28,D,SQ1,1,3,NA,NA
2023-07-17,H2,29,C,FR,1,13,NA,NA
2023-07-17,H2,29,D,LV3,7,6,NA,NA
2023-07-17,H2,30,C,WL2,1,8,NA,NA
2023-07-17,H2,30,D,TM2,1,6,NA,NA
2023-07-17,H2,31,C,CP2,6,10,NA,NA
2023-07-17,H2,31,D,YO11,7,1,NA,NA
2023-07-17,H2,32,C,SC,6,3,NA,NA
2023-07-17,H2,32,D,CP2,3,4,NA,NA
2023-07-17,H2,33,C,LVTR1,3,12,NA,NA
2023-07-17,H2,33,D,FR,6,4,NA,NA
2023-07-17,H2,34,C,CP2,3,6,NA,NA
2023-07-17,H2,34,D,LV3,5,3,NA,NA
2023-07-17,H2,35,C,BH,2,13,NA,NA
2023-07-17,H2,35,D,SQ1,7,16,NA,NA
2023-07-17,H2,36,C,CC,2,1,NA,NA
2023-07-17,H2,36,D,WL2,5,3,NA,NA
2023-07-17,H2,37,C,CP2,9,1,NA,NA
2023-07-17,H2,37,D,IH,7,7,NA,NA
2023-07-17,H2,38,C,WL1,7,6,NA,NA
2023-07-17,H2,38,D,SQ3,6,10,NA,NA
2023-07-17,H2,39,C,WL1,6,15,NA,NA
2023-07-17,H2,39,D,SC,2,11,NA,NA
2023-07-17,J1,3,A,WL1,6,26,NA,NA
2023-07-17,J1,3,B,BH,6,13,NA,NA
2023-07-17,J1,4,A,SQ1,7,9,NA,NA
2023-07-17,J1,4,B,BH,2,4,NA,NA
2023-07-17,J1,5,A,LV3,6,7,NA,NA
2023-07-17,J1,5,B,TM2,3,10,NA,NA
2023-07-17,J1,6,A,WL1,1,26,NA,NA
2023-07-17,J1,6,B,DPR,6,10,NA,NA
2023-07-17,J1,7,A,SQ1,1,4,NA,NA
2023-07-17,J1,7,B,SQ1,2,3,NA,NA
2023-07-17,J1,8,A,TM2,4,10,NA,NA
2023-07-17,J1,8,B,FR,1,1,NA,NA
2023-07-17,J1,9,A,YO11,6,13,NA,NA
2023-07-17,J1,9,B,SC,4,4,NA,NA
2023-07-17,J1,10,A,CC,3,2,NA,NA
2023-07-17,J1,10,B,SC,5,5,NA,NA
2023-07-17,J1,11,A,LV3,6,13,NA,NA
2023-07-17,J1,11,B,FR,2,11,NA,NA
2023-07-17,J1,12,A,WL2,5,8,NA,NA
2023-07-17,J1,12,B,CC,4,4,NA,NA
2023-07-17,J1,13,A,SQ1,7,17,NA,NA
2023-07-17,J1,13,B,IH,6,13,30.1,8.9
2023-07-17,J1,14,A,WL1,1,16,NA,NA
2023-07-17,J1,14,B,IH,4,6,NA,NA
2023-07-17,J1,15,A,WL1,3,12,NA,NA
2023-07-17,J1,15,B,YO4,1,1,NA,NA
2023-07-17,J1,16,A,TM2,1,7,NA,NA
2023-07-17,J1,16,B,SC,6,4,NA,NA
2023-07-17,J1,17,A,WL1,4,6,NA,NA
2023-07-17,J1,17,B,LV3,2,7,NA,NA
2023-07-17,J1,18,A,YO8,7,10,NA,NA
2023-07-17,J1,18,B,LVTR1,6,2,NA,NA
2023-07-17,J1,19,A,WL2,1,13,NA,NA
2023-07-17,J1,19,B,BH,3,11,NA,NA
2023-07-17,J1,20,A,LV3,1,12,NA,NA
2023-07-17,J1,20,B,BH,7,10,NA,NA
2023-07-17,J1,21,A,YO11,3,13,NA,NA
2023-07-17,J1,21,B,WL1,6,16,NA,NA
2023-07-17,J2,22,A,WL1,7,22,NA,NA
2023-07-17,J2,23,A,WL1,2,7,NA,NA
2023-07-17,J2,23,B,WL1,1,27,NA,NA
2023-07-17,J2,24,A,LVTR1,6,11,NA,NA
2023-07-17,J2,24,B,IH,4,15,NA,NA
2023-07-17,J2,25,A,SC,6,5,21.4,2.4
2023-07-17,J2,25,B,WL1,6,27,NA,NA
2023-07-17,J2,26,A,SQ2,8,2,NA,NA
2023-07-17,J2,26,B,FR,7,9,NA,NA
2023-07-17,J2,27,A,LV3,1,13,NA,NA
2023-07-17,J2,27,B,YO7,4,12,NA,NA
2023-07-17,J2,28,A,CC,5,6,NA,NA
2023-07-17,J2,28,B,WL2,3,4,NA,NA
2023-07-17,J2,29,A,IH,4,7,6.4,2.2
2023-07-17,J2,29,B,TM2,1,10,NA,NA
2023-07-17,J2,30,A,CP2,7,7,NA,NA
2023-07-17,J2,30,B,SQ1,4,13,NA,NA
2023-07-17,J2,31,A,TM2,4,12,NA,NA
2023-07-17,J2,31,B,FR,4,2,NA,NA
2023-07-17,J2,32,A,DPR,2,12,NA,NA
2023-07-17,J2,32,B,DPR,6,11,NA,NA
2023-07-17,J2,33,A,BH,3,2,NA,NA
2023-07-17,J2,33,B,TM2,2,6,NA,NA
2023-07-17,J2,34,A,FR,2,2,NA,NA
2023-07-17,J2,34,B,WL1,1,17,NA,NA
2023-07-17,J2,35,A,LV3,7,9,NA,NA
2023-07-17,J2,35,B,LV3,5,6,NA,NA
2023-07-17,J2,36,A,TM2,6,1,NA,NA
2023-07-17,J2,36,B,BH,5,31,NA,NA
2023-07-17,J2,37,A,WL2,4,8,NA,NA
2023-07-17,J2,37,B,BH,1,7,NA,NA
2023-07-17,J2,38,A,SQ1,7,10,NA,NA
2023-07-17,J2,38,B,CC,3,9,NA,NA
2023-07-17,J2,39,A,WL1,1,10,NA,NA
2023-07-17,J2,39,B,SQ1,1,5,NA,NA
2023-07-17,J2,40,A,CP2,3,2,NA,NA
2023-07-17,J2,40,B,CP3,6,13,NA,NA
2023-07-17,J2,41,B,BH,6,4,NA,NA
2023-07-17,J1,3,C,SQ3,6,12,NA,NA
2023-07-17,J1,3,D,CP2,1,6,NA,NA
2023-07-17,J1,4,C,IH,7,8,NA,NA
2023-07-17,J1,4,D,BH,6,3,NA,NA
2023-07-17,J1,5,C,YO7,5,1,NA,NA
2023-07-17,J1,5,D,LV3,1,2,NA,NA
2023-07-17,J1,6,C,IH,5,10,NA,NA
2023-07-17,J1,6,D,WL1,7,21,NA,NA
2023-07-17,J1,7,C,LV3,5,5,NA,NA
2023-07-17,J1,7,D,FR,6,2,NA,NA
2023-07-17,J1,8,C,WL1,7,7,NA,NA
2023-07-17,J1,8,D,CP2,8,3,NA,NA
2023-07-17,J1,9,C,BH,5,30,NA,NA
2023-07-17,J1,9,D,CC,2,6,NA,NA
2023-07-17,J1,10,C,BH,3,1,NA,NA
2023-07-17,J1,10,D,IH,4,14,NA,NA
2023-07-17,J1,11,C,YO8,7,4,NA,NA
2023-07-17,J1,11,D,CP2,7,12,NA,NA
2023-07-17,J1,12,C,BH,7,23,NA,NA
2023-07-17,J1,12,D,SQ2,7,7,NA,NA
2023-07-17,J1,13,C,TM2,6,7,NA,NA
2023-07-17,J1,13,D,WR,1,6,NA,NA
2023-07-17,J1,14,C,WL1,6,10,NA,NA
2023-07-17,J1,14,D,BH,4,8,NA,NA
2023-07-17,J1,15,C,WL1,1,9,NA,NA
2023-07-17,J1,15,D,CP3,2,7,NA,NA
2023-07-17,J1,16,C,CC,6,4,NA,NA
2023-07-17,J1,16,D,BH,5,5,NA,NA
2023-07-17,J1,17,C,WL2,4,6,NA,NA
2023-07-17,J1,17,D,SQ2,6,10,NA,NA
2023-07-17,J1,18,C,SC,2,2,NA,NA
2023-07-17,J1,18,D,LV3,7,8,NA,NA
2023-07-17,J1,19,C,BH,5,20,NA,NA
2023-07-17,J1,19,D,LVTR1,7,4,NA,NA
2023-07-17,J1,20,C,CP2,3,12,NA,NA
2023-07-17,J1,20,D,WL1,2,6,NA,NA
2023-07-17,J1,21,D,DPR,4,8,NA,NA
2023-07-17,J2,23,C,YO4,4,3,NA,NA
2023-07-17,J2,23,D,BH,4,9,50.8,2.3
2023-07-17,J2,24,C,SQ2,6,11,NA,NA
2023-07-17,J2,24,D,WL1,5,3,NA,NA
2023-07-17,J2,25,C,WL2,5,4,NA,NA
2023-07-17,J2,25,D,BH,2,5,83.5,5.6
2023-07-17,J2,26,C,YO8,7,6,NA,NA
2023-07-17,J2,26,D,CP2,5,1,NA,NA
2023-07-17,J2,27,C,YO7,6,10,NA,NA
2023-07-17,J2,27,D,IH,7,9,NA,NA
2023-07-17,J2,28,C,SC,4,5,NA,NA
2023-07-17,J2,28,D,WL1,6,17,NA,NA
2023-07-17,J2,29,C,YO11,2,2,NA,NA
2023-07-17,J2,29,D,SQ2,4,2,NA,NA
2023-07-17,J2,30,C,BH,4,14,41.6,3.6
2023-07-17,J2,30,D,WL1,4,7,NA,NA
2023-07-17,J2,31,C,BH,5,6,NA,NA
2023-07-17,J2,31,D,BH,7,14,NA,NA
2023-07-17,J2,32,C,WR,1,9,NA,NA
2023-07-17,J2,32,D,BH,3,12,30.7,3.8
2023-07-17,J2,33,C,WL1,6,1,NA,NA
2023-07-17,J2,33,D,LV3,6,5,NA,NA
2023-07-17,J2,34,C,LV3,1,3,NA,NA
2023-07-17,J2,34,D,SQ1,7,18,NA,NA
2023-07-17,J2,35,C,BH,7,11,NA,NA
2023-07-17,J2,35,D,SC,5,7,NA,NA
2023-07-17,J2,36,C,CC,5,5,NA,NA
2023-07-17,J2,36,D,BH,5,21,NA,NA
2023-07-17,J2,37,C,WL1,7,8,NA,NA
2023-07-17,J2,37,D,IH,5,11,NA,NA
2023-07-17,J2,38,C,LV3,8,4,NA,NA
2023-07-17,J2,38,D,LV3,2,6,NA,NA
2023-07-17,J2,39,C,CC,2,3,NA,NA
2023-07-17,J2,39,D,SQ3,4,10,NA,NA
2023-07-17,J2,40,C,FR,5,3,NA,NA
2023-07-17,J2,40,D,WL1,6,11,NA,NA
2023-07-17,J2,41,D,BH,7,1,NA,NA
2023-07-17,L1,3,A,YO11,7,13,NA,NA
2023-07-17,L1,3,B,IH,4,8,NA,NA
2023-07-17,L1,4,A,SC,5,8,NA,NA
2023-07-17,L1,4,B,CP2,2,2,NA,NA
2023-07-17,L1,5,A,WL2,3,100,NA,NA
2023-07-17,L1,5,B,BH,2,6,NA,NA
2023-07-17,L1,6,A,TM2,1,11,NA,NA
2023-07-17,L1,6,B,WL1,1,28,NA,NA
2023-07-17,L1,7,A,WL1,1,18,NA,NA
2023-07-17,L1,7,B,SQ2,5,7,NA,NA
2023-07-17,L1,8,A,CC,4,6,NA,NA
2023-07-17,L1,8,B,BH,7,2,NA,NA
2023-07-17,L1,9,A,WV,4,4,NA,NA
2023-07-17,L1,9,B,DPR,3,7,NA,NA
2023-07-17,L1,10,A,BH,2,14,90,6.2
2023-07-17,L1,10,B,SC,1,9,NA,NA
2023-07-17,L1,11,A,CP2,3,8,NA,NA
2023-07-17,L1,11,B,BH,3,3,NA,NA
2023-07-17,L1,12,A,WL2,4,9,NA,NA
2023-07-17,L1,12,B,SC,6,6,NA,NA
2023-07-17,L1,13,A,FR,6,12,NA,NA
2023-07-17,L1,13,B,SQ1,7,19,NA,NA
2023-07-17,L1,14,A,IH,1,7,NA,NA
2023-07-17,L1,14,B,YO7,8,3,NA,NA
2023-07-17,L1,15,A,BH,5,7,NA,NA
2023-07-17,L1,15,B,TM2,3,12,NA,NA
2023-07-17,L1,16,A,FR,5,10,NA,NA
2023-07-17,L1,16,B,WL1,6,2,NA,NA
2023-07-17,L1,17,A,WL1,2,8,NA,NA
2023-07-17,L1,17,B,FR,2,1,NA,NA
2023-07-17,L1,18,A,TM2,7,11,NA,NA
2023-07-17,L1,18,B,LV3,2,4,NA,NA
2023-07-17,L1,19,A,LVTR1,5,12,NA,NA
2023-07-17,L1,19,B,DPR,4,11,NA,NA
2023-07-17,L1,20,A,BH,7,15,NA,NA
2023-07-17,L1,20,B,YO11,6,6,NA,NA
2023-07-17,L1,21,A,TM2,2,5,NA,NA
2023-07-17,L1,21,B,IH,4,16,NA,NA
2023-07-17,L1,22,A,LV3,4,6,NA,NA
2023-07-17,L1,22,B,WL1,7,23,NA,NA
2023-07-17,L2,24,A,YO8,6,2,NA,NA
2023-07-17,L2,24,B,IH,7,1,NA,NA
2023-07-17,L2,25,A,CP2,5,10,NA,NA
2023-07-17,L2,25,B,WL1,1,19,NA,NA
2023-07-17,L2,26,A,SC,4,7,NA,NA
2023-07-17,L2,26,B,IH,1,6,NA,NA
2023-07-17,L2,27,A,WL1,6,19,NA,NA
2023-07-17,L2,27,B,WL1,2,9,NA,NA
2023-07-17,L2,28,A,CP2,7,6,NA,NA
2023-07-17,L2,28,B,IH,4,17,NA,NA
2023-07-17,L2,29,A,CP2,9,4,NA,NA
2023-07-17,L2,29,B,WL1,1,2,NA,NA
2023-07-17,L2,30,A,TM2,1,12,NA,NA
2023-07-17,L2,30,B,YO11,6,9,NA,NA
2023-07-17,L2,31,A,WL1,7,24,NA,NA
2023-07-17,L2,31,B,FR,3,13,NA,NA
2023-07-17,L2,32,A,CC,5,3,NA,NA
2023-07-17,L2,32,B,SQ1,7,20,NA,NA
2023-07-17,L2,33,A,WL1,1,12,NA,NA
2023-07-17,L2,33,B,SQ2,4,3,NA,NA
2023-07-17,L2,34,A,WL1,6,13,NA,NA
2023-07-17,L2,34,B,TM2,5,8,NA,NA
2023-07-17,L2,35,A,TM2,4,9,NA,NA
2023-07-17,L2,35,B,SC,5,9,NA,NA
2023-07-17,L2,36,A,FR,1,9,NA,NA
2023-07-17,L2,36,B,YO4,2,2,NA,NA
2023-07-17,L2,37,A,WL1,6,3,NA,NA
2023-07-17,L2,37,B,DPR,6,3,NA,NA
2023-07-17,L2,38,A,WL1,4,14,NA,NA
2023-07-17,L2,38,B,BH,3,4,NA,NA
2023-07-17,L2,39,A,SQ1,1,7,NA,NA
2023-07-17,L2,39,B,LV3,6,8,NA,NA
2023-07-17,L2,40,A,LV1,7,2,NA,NA
2023-07-17,L2,40,B,YO8,7,11,NA,NA
2023-07-17,L2,41,A,WL2,5,1,NA,NA
2023-07-17,L2,41,B,SQ1,2,4,NA,NA
2023-07-17,L2,42,A,CC,1,9,NA,NA
2023-07-17,L2,42,B,SC,6,8,NA,NA
2023-07-17,L1,3,C,SQ3,4,3,NA,NA
2023-07-17,L1,3,D,SQ1,7,11,NA,NA
2023-07-17,L1,4,C,SQ1,5,13,NA,NA
2023-07-17,L1,4,D,BH,4,10,73.2,4.1
2023-07-17,L1,5,C,YO7,2,1,NA,NA
